tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,556,1776632480.3297896,115.69499969482422,1901.7558097839355,58,200,False,
chat,23,1776632367.9450023,31.566858291625977,785.1312160491943,64,200,False,
chat,1466,1776632659.8120823,41.19110107421875,746.0818290710449,59,200,False,
chat,36,1776632369.7558675,35.41064262390137,753.9002895355225,64,200,False,
chat,514,1776632469.842176,86.52973175048828,1910.2756977081299,64,200,False,
chat,1448,1776632655.8724744,38.82718086242676,757.0230960845947,60,200,False,
chat,14,1776632366.4497914,1130.650281906128,2011.5725994110107,64,200,False,
chat,1442,1776632654.996697,38.78664970397949,753.7150382995605,64,200,False,
chat,550,1776632478.7726355,99.41840171813965,1939.5020008087158,64,200,False,
chat,1445,1776632655.306286,33.25057029724121,753.8127899169922,64,200,False,
chat,1483,1776632662.8225951,43.78867149353027,758.2066059112549,63,200,False,
chat,43,1776632371.526145,71.07305526733398,791.4502620697021,64,200,False,
chat,1072,1776632586.9944835,72.45469093322754,1915.7390594482422,58,200,False,
chat,1459,1776632658.323263,41.996002197265625,756.0091018676758,64,200,False,
chat,15,1776632366.4714959,1109.7204685211182,1989.1114234924316,64,200,False,
chat,1432,1776632653.4952059,36.16642951965332,756.9892406463623,64,200,False,
chat,45,1776632371.658795,30.937910079956055,748.8546371459961,64,200,False,
chat,141,1776632391.1330955,1551.9754886627197,3588.3846282958984,58,200,False,
chat,27,1776632368.7344592,29.398441314697266,744.8775768280029,64,200,False,
chat,1480,1776632662.5002058,33.17070007324219,751.7993450164795,63,200,False,
chat,29,1776632368.973203,27.8778076171875,748.7697601318359,63,200,False,
chat,229,1776632408.8125038,97.08285331726074,1947.4706649780273,60,200,False,
chat,146,1776632392.7123234,137.3612880706787,2146.294355392456,63,200,False,
chat,510,1776632469.3231752,74.7377872467041,1902.796983718872,62,200,False,
chat,24,1776632367.9544966,72.36027717590332,798.1603145599365,61,200,False,
chat,173,1776632397.5134091,64.77975845336914,1896.6143131256104,64,200,False,
chat,515,1776632469.8493676,108.24108123779297,1903.5706520080566,63,200,False,
chat,16,1776632366.4919236,1101.6459465026855,1969.0165519714355,59,200,False,
chat,1464,1776632659.3639662,48.128604888916016,750.1974105834961,59,200,False,
chat,225,1776632407.4272895,76.47275924682617,1913.6803150177002,64,200,False,
chat,552,1776632479.5663168,78.08637619018555,1921.0915565490723,61,200,False,
chat,1473,1776632661.304808,35.41207313537598,750.3631114959717,64,200,False,
